1945-6 0 0 0
1945-7 0 0 0
1945-8 0 0 0
1945-9 0 0 0
1945-10 0 0 0
1945-11 0 0 0
1945-12 0 0 0
1946-1 0.404856199905705 -0.246110325318246 -0.0198962753418199
1946-2 -0.404856199905705 0.246110325318246 0.178830740216879
1946-3 0 0 -0.158934464875059
1946-4 0 0 0
1946-5 0 0 0
1946-6 0 0 0
1946-7 0 0 0
1946-8 0 0 0
1946-9 0 0 0
1946-10 0 0 0
1946-11 0 0 0
1946-12 0 0 0
1947-1 0.404856199905705 0.753889674681754 0.251532296086752
1947-2 -0.404856199905705 -0.753889674681754 -0.0925978312116926
1947-3 0 0 -0.158934464875059
1947-4 0 0 0
1947-5 0 0 0
1947-6 0 0 0
1947-7 0 0 0
1947-8 0 0 0
1947-9 0 0 0
1947-10 0 0 0
1947-11 0 0 0
1947-12 0 0 0
1948-1 -0.280858085808581 -0.246110325318246 -0.0198962753418199
1948-2 0.280858085808581 0.246110325318246 0.0454974068835455
1948-3 0 0 -0.0256011315417256
1948-4 0 0 0
1948-5 0 0 0
1948-6 0 0 0
1948-7 0 0 0
1948-8 0 0 0
1948-9 0 0 0
1948-10 0 0 0
1948-11 0 0 0
1948-12 0 0 0
1949-1 0.404856199905705 0.182461103253182 -0.0198962753418199
1949-2 -0.404856199905705 -0.182461103253182 0.178830740216879
1949-3 0 0 -0.158934464875059
1949-4 0 0 0
1949-5 0 0 0
1949-6 0 0 0
1949-7 0 0 0
1949-8 0 0 0
1949-9 0 0 0
1949-10 0 0 0
1949-11 0 0 0
1949-12 0 0 0
1950-1 -0.547524752475248 -0.246110325318246 -0.0198962753418199
1950-2 0.547524752475247 0.246110325318246 -0.392597831211693
1950-3 0 0 0.412494106553512
1950-4 0 0 0
1950-5 0 0 0
1950-6 0 0 0
1950-7 0 0 0
1950-8 0 0 0
1950-9 0 0 0
1950-10 0 0 0
1950-11 0 0 0
1950-12 0 0 0
1951-1 -0.0237152286657237 -0.246110325318246 -0.0198962753418199
1951-2 0.0237152286657237 0.246110325318246 0.131211692597831
1951-3 0 0 -0.111315417256011
1951-4 0 0 0
1951-5 0 0 0
1951-6 0 0 0
1951-7 0 0 0
1951-8 0 0 0
1951-9 0 0 0
1951-10 0 0 0
1951-11 0 0 0
1951-12 0 0 0
1952-1 0.404856199905705 0.468175388967468 -0.0198962753418199
1952-2 -0.404856199905705 -0.468175388967468 0.178830740216879
1952-3 0 0 -0.158934464875059
1952-4 0 0 0
1952-5 0 0 0
1952-6 0 0 0
1952-7 0 0 0
1952-8 0 0 0
1952-9 0 0 0
1952-10 0 0 0
1952-11 0 0 0
1952-12 0 0 0
1953-1 -0.461810466760962 -0.246110325318246 -0.0198962753418199
1953-2 0.461810466760962 0.246110325318246 -0.192597831211693
1953-3 0 0 0.212494106553513
1953-4 0 0 0
1953-5 0 0 0
1953-6 0 0 0
1953-7 0 0 0
1953-8 0 0 0
1953-9 0 0 0
1953-10 0 0 0
1953-11 0 0 0
1953-12 0 0 0
1954-1 0.219141914191419 -0.246110325318246 -0.0198962753418199
1954-2 -0.219141914191419 0.246110325318246 0.174068835454974
1954-3 0 0 -0.154172560113154
1954-4 0 0 0
1954-5 0 0 0
1954-6 0 0 0
1954-7 0 0 0
1954-8 0 0 0
1954-9 0 0 0
1954-10 0 0 0
1954-11 0 0 0
1954-12 0 0 0
1955-1 0.404856199905705 0.753889674681754 0.0753418198962753
1955-2 -0.404856199905705 -0.753889674681754 0.0835926449787836
1955-3 0 0 -0.158934464875059
1955-4 0 0 0
1955-5 0 0 0
1955-6 0 0 0
1955-7 0 0 0
1955-8 0 0 0
1955-9 0 0 0
1955-10 0 0 0
1955-11 0 0 0
1955-12 0 0 0
1956-1 -0.380858085808581 -0.246110325318246 -0.0198962753418199
1956-2 0.380858085808581 0.246110325318246 -0.0354549740688355
1956-3 0 0 0.0553512494106553
1956-4 0 0 0
1956-5 0 0 0
1956-6 0 0 0
1956-7 0 0 0
1956-8 0 0 0
1956-9 0 0 0
1956-10 0 0 0
1956-11 0 0 0
1956-12 0 0 0
1957-1 0.404856199905705 -0.103253182461103 -0.0198962753418199
1957-2 -0.404856199905705 0.103253182461103 0.178830740216879
1957-3 0 0 -0.158934464875059
1957-4 0 0 0
1957-5 0 0 0
1957-6 0 0 0
1957-7 0 0 0
1957-8 0 0 0
1957-9 0 0 0
1957-10 0 0 0
1957-11 0 0 0
1957-12 0 0 0
1958-1 -0.566572371522867 -0.246110325318246 -0.0198962753418199
1958-2 0.566572371522867 0.246110325318246 -0.468788307402169
1958-3 0 0 0.488684582743989
1958-4 0 0 0
1958-5 0 0 0
1958-6 0 0 0
1958-7 0 0 0
1958-8 0 0 0
1958-9 0 0 0
1958-10 0 0 0
1958-11 0 0 0
1958-12 0 0 0
1959-1 -0.161810466760962 -0.246110325318246 -0.0198962753418199
1959-2 0.161810466760962 0.246110325318246 0.0788307402168789
1959-3 0 0 -0.0589344648750589
1959-4 0 0 0
1959-5 0 0 0
1959-6 0 0 0
1959-7 0 0 0
1959-8 0 0 0
1959-9 0 0 0
1959-10 0 0 0
1959-11 0 0 0
1959-12 0 0 0
1960-1 0.404856199905705 0.325318246110325 -0.0198962753418199
1960-2 -0.404856199905705 -0.325318246110325 0.178830740216879
1960-3 0 0 -0.158934464875059
1960-4 0 0 0
1960-5 0 0 0
1960-6 0 0 0
1960-7 0 0 0
1960-8 0 0 0
1960-9 0 0 0
1960-10 0 0 0
1960-11 0 0 0
1960-12 0 0 0
1961-1 -0.495143800094295 -0.246110325318246 -0.0198962753418199
1961-2 0.495143800094295 0.246110325318246 -0.254502593116455
1961-3 0 0 0.274398868458274
1961-4 0 0 0
1961-5 0 0 0
1961-6 0 0 0
1961-7 0 0 0
1961-8 0 0 0
1961-9 0 0 0
1961-10 0 0 0
1961-11 0 0 0
1961-12 0 0 0
1962-1 0.0524752475247525 -0.246110325318246 -0.0198962753418199
1962-2 -0.0524752475247525 0.246110325318246 0.15025931164545
1962-3 0 0 -0.13036303630363
1962-4 0 0 0
1962-5 0 0 0
1962-6 0 0 0
1962-7 0 0 0
1962-8 0 0 0
1962-9 0 0 0
1962-10 0 0 0
1962-11 0 0 0
1962-12 0 0 0
1963-1 0.404856199905705 0.753889674681754 -0.0198962753418199
1963-2 -0.404856199905705 -0.753889674681754 0.178830740216879
1963-3 0 0 -0.158934464875059
1963-4 0 0 0
1963-5 0 0 0
1963-6 0 0 0
1963-7 0 0 0
1963-8 0 0 0
1963-9 0 0 0
1963-10 0 0 0
1963-11 0 0 0
1963-12 0 0 0
1964-1 -0.423715228665724 -0.246110325318246 -0.0198962753418199
1964-2 0.423715228665724 0.246110325318246 -0.083074021687883
1964-3 0 0 0.102970297029703
1964-4 0 0 0
1964-5 0 0 0
1964-6 0 0 0
1964-7 0 0 0
1964-8 0 0 0
1964-9 0 0 0
1964-10 0 0 0
1964-11 0 0 0
1964-12 0 0 0
